		PEN Distance(cancer genes)	PEN Distance(other genes)	PEN-diff	Distance(cancer genes)	Distance(other genes)	Distance-diff	ppr(cancer genes)	ppr(other genes)	ppr-diff
EIF3A	CDC25C	10.525588888888889	11.20917254601255	0.6835836571236609	3.5	1.9953764861294583	-1.5046235138705417	0.0002894086519291309	0.0002605943881262901	-2.881426380284079e-05
RRM1	LIF	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
RRM1	TP73	8.74161111111111	9.667097721297388	0.9254866101862778	2.0	1.5515191545574636	-0.4484808454425364	0.0007844315547837167	0.00025043473691764145	-0.0005339968178660753
RRM1	TERC	10.832722222222221	11.534522787029195	0.7018005648069732	4.125	2.4977983267283137	-1.6272016732716863	0.0003162499627840748	0.0002602751557296275	-5.597480705444728e-05
RRM1	FXN	10.739066666666666	11.39621939088547	0.657152724218804	3.5	1.9707177454865699	-1.5292822545134301	0.00033924476101287803	0.00026090186103457915	-7.834289997829888e-05
RRM1	ACSS2	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
RRM1	CDH17	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
RRM1	FANCC	10.527066666666666	11.152313387379744	0.6252467207130774	3.25	1.9401144870101277	-1.3098855129898723	0.00013153677048400873	0.0002618440003102481	0.00013030722982623936
RRM1	CDC25C	10.525588888888889	11.20917254601255	0.6835836571236609	3.5	1.9953764861294583	-1.5046235138705417	0.0002894086519291309	0.0002605943881262901	-2.881426380284079e-05
LIF	TP73	5.606688888888888	7.032198685363735	1.4255097964748469	2.1875	3.0387494495816822	0.8512494495816822	0.0011553937435029667	0.00042310402137327044	-0.0007322897221296962
LIF	TERC	7.697799999999999	8.899623751095541	1.2018237510955423	3.25	3.985028621752532	0.7350286217525319	0.0006872121515033248	0.0004329444401852565	-0.00025426771131806833
LIF	FXN	7.604144444444445	8.761320354951815	1.1571759105073705	2.9375	3.4579480405107885	0.5204480405107885	0.000710206949732128	0.0004335711454902082	-0.0002766358042419198
LIF	ACSS2	7.670566666666666	8.864639504820335	1.1940728381536694	3.3125	4.0554821664465	0.7429821664464997	0.0006756756138931834	0.0004337964583376769	-0.00024187915555550648
LIF	CDH17	9.377977777777778	9.87800096406689	0.5000231862891127	2.375	1.4872302950242184	-0.8877697049757816	0.00037096218871925	0.0002603117033863915	-0.00011065048533285849
LIF	FANCC	7.392144444444444	8.51741435144609	1.1252699070016465	2.8125	3.4273447820343463	0.6148447820343463	0.0005024989592032587	0.0004345132847658771	-6.79856744373816e-05
LIF	CDC25C	7.390666666666666	8.574273510078896	1.18360684341223	2.9375	3.4826067811536765	0.5451067811536765	0.000660370840648381	0.0004332636725819191	-0.00022710716806646184
TP73	TERC	7.061433333333332	8.688720508326039	1.6272871749927074	3.0625	4.049317481285778	0.9868174812857777	0.0011006815175677916	0.0004230674737165065	-0.0006776140438512851
TP73	FXN	6.967777777777778	8.550417112182313	1.5826393344045346	2.75	3.5222369000440334	0.7722369000440334	0.0011236763157965947	0.00042369417902145815	-0.0006999821367751366
TP73	CDH17	8.74161111111111	9.667097721297388	0.9254866101862778	2.0	1.5515191545574636	-0.4484808454425364	0.0007844315547837167	0.00025043473691764145	-0.0005339968178660753
TP73	FANCC	6.7557777777777765	8.306511108676588	1.5507333308988116	2.625	3.4916336415675913	0.8666336415675913	0.0009159683252677255	0.0004246363182971271	-0.0004913320069705984
TP73	CDC25C	6.754299999999999	8.363370267309396	1.6090702673093968	2.75	3.546895640686922	0.7968956406869219	0.0010738402067128477	0.0004233867061131691	-0.0006504535005996786
TERC	FXN	9.058888888888887	10.417842177914121	1.3589532890252336	3.8125	4.468516072214884	0.656016072214884	0.0006554947237969529	0.0004335345978334442	-0.00022196012596350866
TERC	ACSS2	9.12531111111111	10.52116132778264	1.3958502166715299	4.1875	5.066050198150595	0.8785501981505952	0.0006209633879580082	0.000433759910680913	-0.00018720347727709517
TERC	CDH17	10.832722222222221	11.534522787029195	0.7018005648069732	4.125	2.4977983267283137	-1.6272016732716863	0.0003162499627840748	0.0002602751557296275	-5.597480705444728e-05
TERC	FANCC	8.846888888888888	10.173936174408395	1.327047285519507	3.6875	4.437912813738441	0.7504128137384409	0.00044778673326808355	0.00043447673710911316	-1.3309996158970393e-05
TERC	CDC25C	8.84541111111111	10.2307953330412	1.3853842219300905	3.8125	4.493174812857772	0.680674812857772	0.0006056586147132057	0.0004332271249251552	-0.00017243148978805052
FXN	ACSS2	9.031655555555556	10.382857931638913	1.3512023760833571	3.875	4.538969616908851	0.6639696169088509	0.0006439581861868114	0.0004343866159858646	-0.00020957157020094682
FXN	CDH17	10.739066666666666	11.39621939088547	0.657152724218804	3.5	1.9707177454865699	-1.5292822545134301	0.00033924476101287803	0.00026090186103457915	-7.834289997829888e-05
FXN	FANCC	8.753233333333334	10.03563277826467	1.282399444931336	3.375	3.9108322324966975	0.5358322324966975	0.00047078153149688674	0.0004351034424140648	-3.5678089082821936e-05
FXN	CDC25C	8.751755555555555	10.092491936897476	1.3407363813419213	3.5	3.966094231616028	0.46609423161602814	0.000628653412942009	0.00043385383023010677	-0.00019479958271190223
ACSS2	CDH17	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
ACSS2	FANCC	8.819655555555554	10.138951928133189	1.319296372577634	3.75	4.508366358432409	0.7583663584324087	0.0004362501956579421	0.00043532875526153356	-9.2144039640855e-07
ACSS2	CDC25C	8.818177777777777	10.195811086765996	1.3776333089882193	3.875	4.563628357551739	0.6886283575517389	0.0005941220771030643	0.0004340791430775756	-0.00016004293402548868
CDH17	FANCC	10.527066666666666	11.152313387379744	0.6252467207130774	3.25	1.9401144870101277	-1.3098855129898723	0.00013153677048400873	0.0002618440003102481	0.00013030722982623936
CDH17	CDC25C	10.525588888888889	11.20917254601255	0.6835836571236609	3.5	1.9953764861294583	-1.5046235138705417	0.0002894086519291309	0.0002605943881262901	-2.881426380284079e-05
FANCC	CDC25C	8.539755555555555	9.84858593339175	1.3088303778361947	3.375	3.935490973139586	0.560490973139586	0.00042094542241313967	0.00043479596950577576	1.3850547092636098e-05
TUBA4A	TUBA1B	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	TUBA1A	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	TUBA1C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	TUBB3	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	SLC10A2	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
TUBA4A	EPHX1	10.91211111111111	11.486689592463026	0.5745784813519155	4.25	2.279612505504183	-1.9703874944958168	0.0002588608413590001	0.0002610261144745169	2.165273115516846e-06
TUBA4A	RRM1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	IGF2	9.596655555555555	10.29514368974612	0.6984881341905638	2.25	1.5702333773667987	-0.6797666226332013	0.0004761147268807222	0.0002601146272604786	-0.00021600009962024358
TUBA4A	BRD4	10.402816666666666	11.092667156003767	0.6898504893371005	3.125	1.7794894366197183	-1.3455105633802817	0.00039970968225097776	0.00025947346360168815	-0.0001402362186492896
TUBA4A	SOX10	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	XRCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	ERCC2	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
TUBA4A	KLK3	10.133544444444444	10.773638255916127	0.640093811471683	3.125	1.854909731395861	-1.270090268604139	0.00040471750045543097	0.0002606047397426163	-0.00014411276071281469
TUBA4A	BARD1	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
TUBA4A	HNF4A	9.832227777777778	10.464368229623407	0.6321404518456291	3.375	1.883531483927785	-1.491468516072215	0.0003668187300493667	0.00026073366629076434	-0.00010608506375860236
TUBA4A	SPG7	10.833772222222223	11.500585823839009	0.666813601616786	4.5	2.5035211267605635	-1.9964788732394365	0.0011653415313197663	0.0002576726749743439	-0.0009076688563454223
TUBA4A	XRCC4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	RNF8	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
TUBA4A	MAP3K1	9.091416666666667	9.61244726117468	0.5210305945080123	2.25	1.4200792602377807	-0.8299207397622193	0.00039846045217877224	0.0002602255792979776	-0.00013823487288079465
TUBA4A	BCL2	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
TUBA4A	NR1I3	9.792438888888888	10.489263475022184	0.696824586133296	2.75	1.7113606340819023	-1.0386393659180977	0.0008172109643528055	0.0002571458340188689	-0.0005600651303339366
TUBA4A	MDM4	9.673266666666667	10.861442177914384	1.1881755112477173	2.25	1.6767943637164244	-0.5732056362835756	0.011818632670133684	0.00021394213512611354	-0.01160469053500757
TUBA4A	FBXW7	9.521877777777778	10.546790797546281	1.024913019768503	2.5	1.7026848591549295	-0.7973151408450705	0.0020872400870671887	0.00025251663336625424	-0.0018347234537009344
TUBA4A	ACSS2	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
TUBA4A	PRDX4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA4A	GAS6	10.524822222222223	11.149447326906493	0.6246251046842701	3.75	2.166593309859155	-1.583406690140845	0.0002629362780995889	0.0002601473532770588	-2.7889248225300683e-06
TUBA1B	TUBA1A	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	TUBA1C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	TUBB3	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	SLC10A2	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
TUBA1B	EPHX1	10.91211111111111	11.486689592463026	0.5745784813519155	4.25	2.279612505504183	-1.9703874944958168	0.0002588608413590001	0.0002610261144745169	2.165273115516846e-06
TUBA1B	RRM1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	IGF2	9.596655555555555	10.29514368974612	0.6984881341905638	2.25	1.5702333773667987	-0.6797666226332013	0.0004761147268807222	0.0002601146272604786	-0.00021600009962024358
TUBA1B	BRD4	10.402816666666666	11.092667156003767	0.6898504893371005	3.125	1.7794894366197183	-1.3455105633802817	0.00039970968225097776	0.00025947346360168815	-0.0001402362186492896
TUBA1B	SOX10	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	XRCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	ERCC2	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
TUBA1B	KLK3	10.133544444444444	10.773638255916127	0.640093811471683	3.125	1.854909731395861	-1.270090268604139	0.00040471750045543097	0.0002606047397426163	-0.00014411276071281469
TUBA1B	BARD1	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
TUBA1B	HNF4A	9.832227777777778	10.464368229623407	0.6321404518456291	3.375	1.883531483927785	-1.491468516072215	0.0003668187300493667	0.00026073366629076434	-0.00010608506375860236
TUBA1B	SPG7	10.833772222222223	11.500585823839009	0.666813601616786	4.5	2.5035211267605635	-1.9964788732394365	0.0011653415313197663	0.0002576726749743439	-0.0009076688563454223
TUBA1B	XRCC4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	RNF8	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
TUBA1B	MAP3K1	9.091416666666667	9.61244726117468	0.5210305945080123	2.25	1.4200792602377807	-0.8299207397622193	0.00039846045217877224	0.0002602255792979776	-0.00013823487288079465
TUBA1B	BCL2	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
TUBA1B	NR1I3	9.792438888888888	10.489263475022184	0.696824586133296	2.75	1.7113606340819023	-1.0386393659180977	0.0008172109643528055	0.0002571458340188689	-0.0005600651303339366
TUBA1B	MDM4	9.673266666666667	10.861442177914384	1.1881755112477173	2.25	1.6767943637164244	-0.5732056362835756	0.011818632670133684	0.00021394213512611354	-0.01160469053500757
TUBA1B	FBXW7	9.521877777777778	10.546790797546281	1.024913019768503	2.5	1.7026848591549295	-0.7973151408450705	0.0020872400870671887	0.00025251663336625424	-0.0018347234537009344
TUBA1B	ACSS2	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
TUBA1B	PRDX4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1B	GAS6	10.524822222222223	11.149447326906493	0.6246251046842701	3.75	2.166593309859155	-1.583406690140845	0.0002629362780995889	0.0002601473532770588	-2.7889248225300683e-06
TUBA1A	TUBA1C	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	TUBB3	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	SLC10A2	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
TUBA1A	EPHX1	10.91211111111111	11.486689592463026	0.5745784813519155	4.25	2.279612505504183	-1.9703874944958168	0.0002588608413590001	0.0002610261144745169	2.165273115516846e-06
TUBA1A	RRM1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	IGF2	9.596655555555555	10.29514368974612	0.6984881341905638	2.25	1.5702333773667987	-0.6797666226332013	0.0004761147268807222	0.0002601146272604786	-0.00021600009962024358
TUBA1A	BRD4	10.402816666666666	11.092667156003767	0.6898504893371005	3.125	1.7794894366197183	-1.3455105633802817	0.00039970968225097776	0.00025947346360168815	-0.0001402362186492896
TUBA1A	SOX10	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	XRCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	ERCC2	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
TUBA1A	KLK3	10.133544444444444	10.773638255916127	0.640093811471683	3.125	1.854909731395861	-1.270090268604139	0.00040471750045543097	0.0002606047397426163	-0.00014411276071281469
TUBA1A	BARD1	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
TUBA1A	HNF4A	9.832227777777778	10.464368229623407	0.6321404518456291	3.375	1.883531483927785	-1.491468516072215	0.0003668187300493667	0.00026073366629076434	-0.00010608506375860236
TUBA1A	SPG7	10.833772222222223	11.500585823839009	0.666813601616786	4.5	2.5035211267605635	-1.9964788732394365	0.0011653415313197663	0.0002576726749743439	-0.0009076688563454223
TUBA1A	XRCC4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	RNF8	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
TUBA1A	MAP3K1	9.091416666666667	9.61244726117468	0.5210305945080123	2.25	1.4200792602377807	-0.8299207397622193	0.00039846045217877224	0.0002602255792979776	-0.00013823487288079465
TUBA1A	BCL2	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
TUBA1A	NR1I3	9.792438888888888	10.489263475022184	0.696824586133296	2.75	1.7113606340819023	-1.0386393659180977	0.0008172109643528055	0.0002571458340188689	-0.0005600651303339366
TUBA1A	MDM4	9.673266666666667	10.861442177914384	1.1881755112477173	2.25	1.6767943637164244	-0.5732056362835756	0.011818632670133684	0.00021394213512611354	-0.01160469053500757
TUBA1A	FBXW7	9.521877777777778	10.546790797546281	1.024913019768503	2.5	1.7026848591549295	-0.7973151408450705	0.0020872400870671887	0.00025251663336625424	-0.0018347234537009344
TUBA1A	ACSS2	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
TUBA1A	PRDX4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1A	GAS6	10.524822222222223	11.149447326906493	0.6246251046842701	3.75	2.166593309859155	-1.583406690140845	0.0002629362780995889	0.0002601473532770588	-2.7889248225300683e-06
TUBA1C	TUBB3	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	SLC10A2	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
TUBA1C	EPHX1	10.91211111111111	11.486689592463026	0.5745784813519155	4.25	2.279612505504183	-1.9703874944958168	0.0002588608413590001	0.0002610261144745169	2.165273115516846e-06
TUBA1C	RRM1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	IGF2	9.596655555555555	10.29514368974612	0.6984881341905638	2.25	1.5702333773667987	-0.6797666226332013	0.0004761147268807222	0.0002601146272604786	-0.00021600009962024358
TUBA1C	BRD4	10.402816666666666	11.092667156003767	0.6898504893371005	3.125	1.7794894366197183	-1.3455105633802817	0.00039970968225097776	0.00025947346360168815	-0.0001402362186492896
TUBA1C	SOX10	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	XRCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	ERCC2	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
TUBA1C	KLK3	10.133544444444444	10.773638255916127	0.640093811471683	3.125	1.854909731395861	-1.270090268604139	0.00040471750045543097	0.0002606047397426163	-0.00014411276071281469
TUBA1C	BARD1	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
TUBA1C	HNF4A	9.832227777777778	10.464368229623407	0.6321404518456291	3.375	1.883531483927785	-1.491468516072215	0.0003668187300493667	0.00026073366629076434	-0.00010608506375860236
TUBA1C	SPG7	10.833772222222223	11.500585823839009	0.666813601616786	4.5	2.5035211267605635	-1.9964788732394365	0.0011653415313197663	0.0002576726749743439	-0.0009076688563454223
TUBA1C	XRCC4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	RNF8	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
TUBA1C	MAP3K1	9.091416666666667	9.61244726117468	0.5210305945080123	2.25	1.4200792602377807	-0.8299207397622193	0.00039846045217877224	0.0002602255792979776	-0.00013823487288079465
TUBA1C	BCL2	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
TUBA1C	NR1I3	9.792438888888888	10.489263475022184	0.696824586133296	2.75	1.7113606340819023	-1.0386393659180977	0.0008172109643528055	0.0002571458340188689	-0.0005600651303339366
TUBA1C	MDM4	9.673266666666667	10.861442177914384	1.1881755112477173	2.25	1.6767943637164244	-0.5732056362835756	0.011818632670133684	0.00021394213512611354	-0.01160469053500757
TUBA1C	FBXW7	9.521877777777778	10.546790797546281	1.024913019768503	2.5	1.7026848591549295	-0.7973151408450705	0.0020872400870671887	0.00025251663336625424	-0.0018347234537009344
TUBA1C	ACSS2	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
TUBA1C	PRDX4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBA1C	GAS6	10.524822222222223	11.149447326906493	0.6246251046842701	3.75	2.166593309859155	-1.583406690140845	0.0002629362780995889	0.0002601473532770588	-2.7889248225300683e-06
TUBB3	SLC10A2	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
TUBB3	EPHX1	10.91211111111111	11.486689592463026	0.5745784813519155	4.25	2.279612505504183	-1.9703874944958168	0.0002588608413590001	0.0002610261144745169	2.165273115516846e-06
TUBB3	RRM1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	IGF2	9.596655555555555	10.29514368974612	0.6984881341905638	2.25	1.5702333773667987	-0.6797666226332013	0.0004761147268807222	0.0002601146272604786	-0.00021600009962024358
TUBB3	BRD4	10.402816666666666	11.092667156003767	0.6898504893371005	3.125	1.7794894366197183	-1.3455105633802817	0.00039970968225097776	0.00025947346360168815	-0.0001402362186492896
TUBB3	SOX10	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	XRCC1	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	ERCC2	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
TUBB3	KLK3	10.133544444444444	10.773638255916127	0.640093811471683	3.125	1.854909731395861	-1.270090268604139	0.00040471750045543097	0.0002606047397426163	-0.00014411276071281469
TUBB3	BARD1	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
TUBB3	HNF4A	9.832227777777778	10.464368229623407	0.6321404518456291	3.375	1.883531483927785	-1.491468516072215	0.0003668187300493667	0.00026073366629076434	-0.00010608506375860236
TUBB3	SPG7	10.833772222222223	11.500585823839009	0.666813601616786	4.5	2.5035211267605635	-1.9964788732394365	0.0011653415313197663	0.0002576726749743439	-0.0009076688563454223
TUBB3	XRCC4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	RNF8	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
TUBB3	MAP3K1	9.091416666666667	9.61244726117468	0.5210305945080123	2.25	1.4200792602377807	-0.8299207397622193	0.00039846045217877224	0.0002602255792979776	-0.00013823487288079465
TUBB3	BCL2	9.277855555555554	10.00297883435609	0.7251232788005364	2.5	1.5554821664464993	-0.9445178335535007	0.0007619533832559119	0.000257369304837075	-0.0005045840784188369
TUBB3	NR1I3	9.792438888888888	10.489263475022184	0.696824586133296	2.75	1.7113606340819023	-1.0386393659180977	0.0008172109643528055	0.0002571458340188689	-0.0005600651303339366
TUBB3	MDM4	9.673266666666667	10.861442177914384	1.1881755112477173	2.25	1.6767943637164244	-0.5732056362835756	0.011818632670133684	0.00021394213512611354	-0.01160469053500757
TUBB3	FBXW7	9.521877777777778	10.546790797546281	1.024913019768503	2.5	1.7026848591549295	-0.7973151408450705	0.0020872400870671887	0.00025251663336625424	-0.0018347234537009344
TUBB3	ACSS2	10.805488888888888	11.499538540753989	0.6940496518651003	4.25	2.568251871422281	-1.681748128577719	0.00030471342517393335	0.0002611271738820479	-4.358625129188544e-05
TUBB3	PRDX4	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
TUBB3	GAS6	10.524822222222223	11.149447326906493	0.6246251046842701	3.75	2.166593309859155	-1.583406690140845	0.0002629362780995889	0.0002601473532770588	-2.7889248225300683e-06
SLC10A2	EPHX1	7.810949999999999	9.10374513584575	1.2927951358457515	3.5	4.051959489211801	0.5519594892118009	0.0006131706263000564	0.0004340226073492003	-0.00017914801895085614
SLC10A2	RRM1	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
SLC10A2	IGF2	6.495494444444443	7.9121992331288435	1.4167047886844006	2.5	3.3425803610744165	0.8425803610744165	0.0008304245118217786	0.00043311112013516193	-0.0003973133916866167
SLC10A2	BRD4	7.301655555555555	8.709722699386491	1.4080671438309365	2.9375	3.5518364203273363	0.6143364203273363	0.0007540194671920342	0.0004324699564763715	-0.00032154951071566265
SLC10A2	SOX10	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
SLC10A2	XRCC1	9.411738888888888	10.12995554338327	0.7182166544943822	2.75	1.7723469837076178	-0.9776530162923822	0.0003543097849410564	0.0002606389118054458	-9.36708731356106e-05
SLC10A2	ERCC2	6.3506277777777775	7.682272830850131	1.3316450530723536	2.875	3.6917657419638923	0.8167657419638923	0.0006813017594450475	0.0004181505037340617	-0.0002631512557109858
SLC10A2	KLK3	7.032383333333333	8.390693799298854	1.3583104659655207	2.9375	3.6272567151034787	0.6897567151034787	0.0007590272853964874	0.0004336012326172996	-0.0003254260527791878
